年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2015/07/08,62.52,62.65,62.01,62.2,8897 
2015/07/09,61.89,62.2,61.69,62.01,7964 
2015/07/13,62.2,62.39,62.14,62.33,7969 
2015/07/14,62.33,62.58,62.33,62.33,8683 
2015/07/15,62.46,62.52,62.2,62.33,15029 
2015/07/16,62.9,63.37,62.84,63.37,15179 
2015/07/17,63.44,63.57,63.44,63.51,6846 
2015/07/20,63.71,63.71,63.24,63.44,6210 
2015/07/21,63.44,63.64,63.3,63.51,7474 
2015/07/22,63.64,63.71,63.44,63.64,7521 
2015/07/23,63.64,63.71,63.37,63.71,6422 
2015/07/24,63.57,63.77,63.51,63.77,6336 
2015/07/27,63.71,64.11,63.57,64.11,11675 
2015/07/28,64.11,64.17,63.77,63.77,10509 
2015/07/29,63.77,64.11,63.77,64.11,7691 
2015/07/30,64.11,64.44,64.11,64.44,7580 
2015/07/31,64.64,65.44,64.57,65.44,14453 
2015/08/03,65.37,65.37,64.77,65.31,9067 
2015/08/04,65.44,66.04,65.31,66.04,21146 
2015/08/05,66.18,66.44,66.11,66.31,22901 
2015/08/06,66.44,66.58,65.64,65.84,16516 
2015/08/07,65.64,65.78,65.17,65.44,7335 
2015/08/10,65.78,66.11,65.44,65.58,6894 
2015/08/11,66.44,66.51,65.11,65.91,12013 
2015/08/12,66.11,66.11,65.84,66.11,12146 
2015/08/13,66.11,66.11,65.58,65.71,8574 
2015/08/14,65.71,65.78,65.04,65.11,8205 
2015/08/17,65.71,65.71,64.77,65.04,9665 
2015/08/18,65.71,65.98,65.31,65.71,14355 
2015/08/19,65.98,65.98,65.31,65.71,13394 
2015/08/20,65.71,65.78,65.04,65.37,11123 
2015/08/21,65.37,65.44,64.71,65.11,15865 
2015/08/24,64.71,64.71,62.17,63.51,38761 
2015/08/25,62.64,63.77,62.64,63.64,19331 
2015/08/26,63.44,63.64,63.04,63.51,22041 
2015/08/27,63.64,64.17,63.37,64.17,19033 
2015/08/28,64.17,64.37,63.84,64.17,14975 
2015/08/31,64.17,65.98,64.11,65.98,17544 
2015/09/01,65.64,65.64,64.71,65.04,11714 
2015/09/02,64.71,65.24,64.44,64.77,10421 
2015/09/03,65.44,65.44,64.77,64.97,11023 
2015/09/04,64.97,65.37,64.64,65.11,7582 
2015/09/07,65.11,65.31,64.44,65.11,5972 
2015/09/08,65.11,65.11,64.11,64.44,9904 
2015/09/09,65.17,65.31,64.64,65.11,15302 
2015/09/10,65.11,65.17,64.77,65.11,11773 
2015/09/11,65.31,65.44,64.97,65.44,12318 
2015/09/14,65.51,65.51,64.71,65.44,10679 
2015/09/15,65.71,65.71,65.24,65.71,12082 
2015/09/16,65.78,65.78,65.44,65.71,10812 
2015/09/17,65.71,65.78,65.44,65.78,12176 
2015/09/18,65.78,65.84,65.44,65.78,13893 
2015/09/21,65.64,65.64,64.77,65.11,7137 
2015/09/22,65.58,65.64,64.77,65.64,7878 
2015/09/23,65.31,65.37,64.84,65.24,8226 
2015/09/24,65.37,65.51,65.11,65.51,7365 
2015/09/25,65.51,65.51,65.04,65.44,9586 
2015/09/30,65.78,66.11,65.44,65.98,23789 
2015/10/01,65.98,65.98,65.71,65.91,8036 
2015/10/02,66.11,66.11,65.91,66.11,7649 
2015/10/05,66.11,66.11,65.24,65.84,11158 
2015/10/06,65.84,65.98,65.64,65.84,7423 
2015/10/07,65.84,65.91,65.58,65.78,7710 
2015/10/08,65.78,65.84,65.37,65.78,10264 
2015/10/12,65.51,66.11,65.51,66.11,10890 
2015/10/13,66.04,66.11,65.91,66.04,10120 
2015/10/14,66.04,66.24,65.91,66.04,7298 
2015/10/15,66.24,66.44,66.18,66.31,11846 
2015/10/16,66.31,66.64,65.91,65.91,17272 
2015/10/19,66.31,66.71,66.04,66.64,11878 
2015/10/20,66.71,66.78,66.58,66.78,13087 
2015/10/21,66.78,67.11,66.18,66.64,11756 
2015/10/22,66.78,66.78,66.31,66.71,8087 
2015/10/23,66.78,67.11,66.64,66.78,11462 
2015/10/26,67.11,67.44,66.78,67.11,13045 
2015/10/27,66.78,67.44,66.64,67.11,11202 
2015/10/28,67.11,67.44,66.78,67.11,6767 
2015/10/29,67.11,67.44,66.78,67.11,6872 
2015/10/30,67.11,67.11,66.58,66.58,9365 
2015/11/02,66.51,67.11,66.44,67.11,5592 
2015/11/03,67.11,67.11,66.78,66.78,5788 
2015/11/04,66.78,67.44,66.58,66.78,11412 
2015/11/05,66.64,66.78,66.44,66.78,4685 
2015/11/06,66.78,66.78,65.98,66.11,9629 
2015/11/09,65.84,66.58,65.84,66.24,4978 
2015/11/10,65.84,66.04,65.51,65.78,6039 
2015/11/11,65.78,65.91,65.31,65.78,6997 
2015/11/12,65.44,66.18,65.44,66.11,7255 
2015/11/13,66.11,66.11,65.51,65.51,7624 
2015/11/16,65.51,65.51,64.97,64.97,8398 
2015/11/17,65.78,66.78,65.58,66.44,10559 
2015/11/18,66.44,66.78,65.91,65.98,8621 
2015/11/19,66.31,66.78,66.04,66.78,7870 
2015/11/20,66.24,66.64,66.18,66.31,5288 
2015/11/23,66.31,66.58,66.31,66.38,4294 
2015/11/24,66.24,66.44,66.11,66.11,5463 
2015/11/25,66.11,66.44,65.91,66.11,4903 
2015/11/26,66.44,66.78,66.18,66.31,6587 
2015/11/27,66.38,66.64,66.11,66.11,3729 
2015/11/30,65.78,66.64,65.58,66.64,22360 
2015/12/01,66.58,66.78,65.84,66.71,9531 
2015/12/02,66.44,66.71,66.18,66.18,4566 
2015/12/03,65.84,66.38,65.84,65.91,6534 
2015/12/04,65.98,66.18,65.78,66.11,6874 
2015/12/07,66.11,66.71,66.04,66.11,7041 
2015/12/08,66.11,66.11,65.64,65.84,10315 
2015/12/09,65.78,65.91,65.51,65.71,7403 
2015/12/10,65.51,65.78,65.31,65.78,10051 
2015/12/11,65.44,65.91,65.44,65.44,8660 
2015/12/14,65.31,65.44,65.17,65.31,7782 
2015/12/15,65.78,65.78,65.37,65.44,6224 
2015/12/16,66.11,66.11,65.44,65.44,4257 
2015/12/17,65.64,65.98,65.44,65.71,4050 
2015/12/18,65.84,65.98,65.71,65.78,7400 
2015/12/21,65.71,66.04,65.58,65.58,5990 
2015/12/22,65.98,66.38,65.78,66.38,9426 
2015/12/23,66.38,66.44,66.18,66.38,6443 
2015/12/24,66.44,66.44,66.18,66.38,4177 
2015/12/25,66.38,66.44,66.31,66.44,2036 
2015/12/28,66.44,66.44,66.24,66.44,4312 
2015/12/29,66.38,66.44,66.11,66.11,3269 
2015/12/30,66.24,66.38,66.11,66.18,4372 
2015/12/31,66.18,66.44,66.11,66.18,4203 
2016/01/04,66.18,66.18,65.37,65.58,12372 
2016/01/05,65.64,65.98,65.44,65.98,9648 
2016/01/06,65.91,66.11,65.44,65.91,13316 
2016/01/07,65.98,66.38,65.51,66.24,14266 
2016/01/08,65.84,66.64,65.71,66.38,19278 
2016/01/11,66.38,67.44,66.38,66.78,24940 
2016/01/12,67.11,67.44,66.78,67.44,15225 
2016/01/13,67.44,67.78,67.44,67.78,14888 
2016/01/14,67.44,68.78,67.44,68.45,22572 
2016/01/15,68.78,68.78,67.11,67.44,16237 
2016/01/18,66.78,67.44,66.44,66.78,10022 
2016/01/19,67.11,67.78,67.11,67.78,6911 
2016/01/20,67.44,68.11,66.78,67.78,9106 
2016/01/21,67.44,67.44,66.78,67.11,8276 
2016/01/22,67.78,67.78,66.78,67.11,6331 
2016/01/25,67.78,68.11,67.11,68.11,9600 
2016/01/26,67.11,68.11,67.11,68.11,8901 
2016/01/27,68.11,68.11,67.44,68.11,6307 
2016/01/28,68.11,68.45,67.78,68.45,12581 
2016/01/29,68.11,68.78,67.44,68.78,14939 
2016/01/30,68.78,68.78,68.11,68.45,3869 
2016/02/01,68.78,68.78,68.11,68.78,9635 
2016/02/02,68.78,69.11,68.45,68.78,9653 
2016/02/03,68.11,68.78,67.78,68.78,8070 
2016/02/15,69.45,70.12,69.11,69.78,17068 
2016/02/16,69.78,70.12,69.45,70.12,12065 
2016/02/17,70.45,70.78,69.78,70.45,8868 
2016/02/18,70.45,70.45,69.45,69.78,8331 
2016/02/19,70.12,70.12,69.45,70.12,7288 
2016/02/22,70.12,70.12,68.78,69.45,11075 
2016/02/23,69.45,69.45,68.45,69.45,11437 
2016/02/24,69.11,69.45,68.11,68.78,11539 
2016/02/25,68.78,69.78,68.45,69.78,10340 
2016/02/26,69.78,70.12,69.11,69.78,15077 
2016/03/01,69.78,70.45,69.45,70.45,9644 
2016/03/02,70.45,70.78,70.12,70.45,5801 
2016/03/03,70.12,70.78,70.12,70.78,7842 
2016/03/04,70.45,70.78,70.12,70.78,6838 
2016/03/07,70.78,70.78,70.12,70.78,5980 
2016/03/08,70.45,70.45,69.45,70.12,9089 
2016/03/09,69.78,70.45,69.78,70.45,4377 
2016/03/10,70.45,70.78,70.12,70.78,6885 
2016/03/11,70.78,71.12,70.12,70.78,7597 
2016/03/14,71.12,71.12,70.45,70.78,13358 
2016/03/15,70.45,71.45,70.45,71.45,11106 
2016/03/16,71.45,71.79,71.12,71.79,11082 
2016/03/17,71.45,72.12,71.45,72.12,14074 
2016/03/18,72.12,72.79,72.12,72.45,15856 
2016/03/21,72.45,72.79,72.12,72.12,11924 
2016/03/22,72.12,72.79,71.79,72.79,14479 
2016/03/23,72.12,72.79,72.12,72.79,10609 
2016/03/24,72.79,73.45,72.45,73.45,10115 
2016/03/25,73.45,74.12,73.12,73.79,8884 
2016/03/28,73.79,73.79,73.12,73.12,5021 
2016/03/29,73.12,73.12,71.79,72.79,8981 
2016/03/30,73.12,73.79,72.79,73.79,8749 
2016/03/31,73.45,73.79,73.12,73.12,10597 
2016/04/01,72.79,73.12,72.12,73.12,7391 
2016/04/06,72.45,72.79,71.45,71.45,11756 
2016/04/07,71.79,72.45,71.45,72.12,8000 
2016/04/08,71.79,72.79,71.45,72.45,7780 
2016/04/11,72.45,73.12,71.79,73.12,6173 
2016/04/12,73.12,73.45,72.79,73.12,4632 
2016/04/13,73.12,73.45,72.79,73.45,5546 
2016/04/14,73.45,73.45,73.12,73.12,5723 
2016/04/15,73.12,73.79,73.12,73.79,6148 
2016/04/18,73.79,74.12,73.12,74.12,5296 
2016/04/19,74.12,74.12,73.12,73.12,7663 
2016/04/20,73.45,73.79,72.45,72.79,12268 
2016/04/21,73.12,73.45,73.12,73.45,7956 
2016/04/22,73.45,73.79,73.12,73.79,8370 
2016/04/25,73.79,74.46,73.45,74.46,7493 
2016/04/26,74.46,74.46,73.45,73.45,9757 
2016/04/27,73.45,73.79,73.12,73.45,7328 
2016/04/28,73.45,73.45,72.79,72.79,9387 
2016/04/29,72.79,73.12,72.45,72.79,13169 
2016/05/03,73.45,73.79,72.79,73.79,8035 
2016/05/04,73.79,73.79,73.12,73.79,9330 
2016/05/05,73.45,73.79,73.12,73.12,6146 
2016/05/06,73.45,73.45,72.45,73.45,14765 
2016/05/09,73.12,73.79,72.79,73.79,5891 
2016/05/10,73.79,74.12,73.45,74.12,9082 
2016/05/11,74.12,74.12,73.45,73.79,8205 
2016/05/12,73.79,74.46,73.45,74.46,9871 
2016/05/13,74.12,74.79,73.79,74.79,11301 
2016/05/16,74.46,74.79,73.79,73.79,10188 
2016/05/17,73.79,74.12,73.45,73.79,4795 
2016/05/18,73.79,74.12,73.45,74.12,7135 
2016/05/19,73.79,74.12,73.12,73.12,8203 
2016/05/20,73.12,73.79,73.12,73.45,5307 
2016/05/23,73.45,73.79,72.79,73.45,6732 
2016/05/24,73.12,73.79,73.12,73.79,7387 
2016/05/25,73.45,73.79,73.45,73.79,5433 
2016/05/26,73.45,73.79,73.12,73.45,5386 
2016/05/27,73.45,73.79,73.12,73.79,5629 
2016/05/30,73.79,73.79,73.12,73.45,6881 
2016/05/31,73.12,73.45,72.79,73.45,25609 
2016/06/01,73.45,74.12,73.12,73.79,7974 
2016/06/02,73.79,74.12,73.45,74.12,6751 
2016/06/03,74.12,74.79,73.79,74.79,7064 
2016/06/04,74.46,74.79,74.12,74.79,1805 
2016/06/06,74.79,74.79,74.46,74.79,6400 
2016/06/07,74.79,75.46,74.46,75.12,7201 
2016/06/08,75.12,75.79,74.79,75.46,9479 
2016/06/13,75.46,75.46,74.46,74.79,6746 
2016/06/14,74.79,75.46,74.46,74.79,6129 
2016/06/15,74.79,75.46,74.46,75.12,7150 
2016/06/16,75.12,75.12,74.79,74.79,5234 
2016/06/17,74.79,75.46,74.46,75.12,7406 
2016/06/20,75.12,75.46,74.79,75.46,6282 
2016/06/21,75.46,75.79,75.12,75.46,5161 
2016/06/22,75.46,75.79,75.12,75.79,5042 
2016/06/23,75.79,75.79,75.46,75.46,3831 
2016/06/24,75.46,75.46,73.79,75.12,14165 
2016/06/27,75.12,75.46,74.79,74.79,7030 
2016/06/28,75.12,75.46,74.79,75.12,10160 
2016/06/29,75.46,76.13,75.12,76.13,8230 
2016/06/30,76.13,77.8,75.79,77.8,14523 
2016/07/01,77.8,79.46,77.46,78.8,15736 
2016/07/04,78.8,79.46,78.46,79.46,5071 
2016/07/05,79.13,79.13,78.46,78.8,8526 
2016/07/06,78.46,78.8,77.8,78.46,10425 
2016/07/07,78.46,79.13,78.13,78.8,6766 
2016/07/11,79.46,82.14,79.13,81.8,23232 
2016/07/12,81.8,83.81,81.8,82.47,22629 
2016/07/13,82.47,82.8,81.13,81.13,18563 
2016/07/14,80.8,81.13,79.8,80.13,15730 
2016/07/15,80.13,82.14,80.13,82.14,10934 
2016/07/18,82.14,82.8,81.8,82.8,16296 
2016/07/19,82.8,82.8,82.14,82.47,13289 
2016/07/20,82.14,82.8,81.47,82.14,21813 
2016/07/21,83.18,83.53,82.83,82.83,20991 
2016/07/22,83.18,83.18,81.08,81.08,16547 
2016/07/25,81.43,81.78,80.03,81.08,15955 
2016/07/26,81.08,81.08,80.38,81.08,12705 
2016/07/27,81.08,81.43,80.73,81.43,9868 
2016/07/28,81.43,81.43,80.38,81.43,12436 
2016/07/29,80.38,80.73,79.33,79.33,14183 
2016/08/01,79.68,81.08,79.68,80.38,7082 
2016/08/02,80.73,81.08,80.03,80.38,6505 
2016/08/03,79.68,81.08,79.68,80.73,5366 
2016/08/04,80.73,80.73,80.38,80.73,2838 
2016/08/05,80.73,81.08,80.38,80.38,5430 
2016/08/08,81.08,81.43,80.73,81.43,7395 
2016/08/09,81.08,81.78,80.73,81.43,8525 
2016/08/10,81.43,81.78,81.08,81.43,5837 
2016/08/11,80.73,81.43,80.73,81.43,9667 
2016/08/12,80.73,81.43,80.03,80.38,14812 
2016/08/15,80.73,81.08,80.38,80.73,6024 
2016/08/16,80.73,81.08,80.38,80.38,11016 
2016/08/17,80.38,80.73,79.33,79.33,19997 
2016/08/18,79.68,80.03,79.33,79.33,10123 
2016/08/19,79.33,80.03,78.98,79.33,15132 
2016/08/22,79.33,80.38,78.98,80.03,7163 
2016/08/23,80.38,81.08,80.03,80.38,7104 
2016/08/24,80.38,81.08,80.03,80.73,5138 
2016/08/25,80.73,81.43,80.73,81.08,8432 
2016/08/26,81.08,81.78,81.08,81.43,4268 
2016/08/29,81.43,81.43,80.38,80.73,5953 
2016/08/30,80.38,81.08,80.38,80.38,5742 
2016/08/31,80.38,80.73,79.68,79.68,11425 
2016/09/01,79.68,80.03,78.98,78.98,16983 
2016/09/02,78.98,79.68,78.63,79.33,14487 
2016/09/05,79.33,80.38,79.33,79.68,5852 
2016/09/06,79.68,80.38,79.68,80.03,9088 
2016/09/07,80.03,80.73,80.03,80.03,6737 
2016/09/08,80.03,80.38,79.68,79.68,8217 
2016/09/09,79.33,79.68,79.33,79.33,10278 
2016/09/10,78.98,79.68,78.63,79.33,4667 
2016/09/12,78.98,78.98,78.63,78.63,13331 
2016/09/13,78.63,78.98,77.94,78.63,15583 
2016/09/14,78.28,78.28,77.59,78.28,14745 
2016/09/19,77.59,78.28,77.59,77.94,18526 
2016/09/20,77.94,78.28,77.59,77.94,17106 
2016/09/21,77.94,78.28,77.94,78.28,7636 
2016/09/22,78.63,78.63,77.94,78.28,15061 
2016/09/23,78.28,78.28,77.59,78.28,12784 
2016/09/26,77.94,78.28,77.94,78.28,9189 
2016/09/29,77.94,78.28,77.94,78.28,17053 
2016/09/30,77.94,78.28,76.89,77.24,20645 
2016/10/03,77.24,77.94,76.89,77.59,7871 
2016/10/04,77.59,78.28,77.24,78.28,15632 
2016/10/05,77.94,78.63,77.94,78.28,11669 
2016/10/06,77.94,78.63,77.94,78.63,12474 
2016/10/07,78.28,78.63,78.28,78.28,10443 
2016/10/11,77.94,78.63,77.94,78.28,15535 
2016/10/12,77.94,78.63,77.94,78.28,12052 
2016/10/13,77.94,78.63,77.94,78.28,13819 
2016/10/14,77.94,78.28,77.94,77.94,15307 
2016/10/17,77.94,78.63,77.94,78.63,6934 
2016/10/18,78.28,78.63,78.28,78.63,8808 
2016/10/19,78.28,78.63,77.94,77.94,11038 
2016/10/20,77.94,78.28,77.94,77.94,10230 
2016/10/21,77.94,78.28,77.94,78.28,10416 
2016/10/24,77.94,78.63,77.94,78.63,8025 
2016/10/25,78.63,78.63,77.94,77.94,9401 
2016/10/26,77.94,78.28,77.94,77.94,11703 
2016/10/27,77.94,78.28,77.59,77.59,18451 
2016/10/28,76.89,77.24,76.89,77.24,19093 
2016/10/31,76.89,77.24,75.49,75.49,34678 
2016/11/01,75.49,76.54,74.79,76.19,19853 
2016/11/02,75.49,75.84,75.14,75.49,16465 
2016/11/03,75.49,76.54,75.14,75.84,15768 
2016/11/04,75.49,75.84,75.49,75.49,11411 
2016/11/07,75.84,76.54,75.49,75.84,13617 
2016/11/08,75.84,77.24,75.49,76.89,13690 
2016/11/09,76.89,77.59,76.19,76.19,16742 
2016/11/10,76.54,76.89,76.19,76.19,14808 
2016/11/11,75.49,75.84,74.79,74.79,24320 
2016/11/14,74.44,74.44,73.39,73.39,24653 
2016/11/15,73.04,73.39,72.69,72.69,26982 
2016/11/16,72.69,74.79,72.69,74.09,18572 
2016/11/17,73.39,74.09,73.39,73.74,11580 
2016/11/18,73.74,74.09,73.74,73.74,7170 
2016/11/21,73.74,74.09,73.39,73.39,6872 
2016/11/22,73.39,74.79,73.39,74.09,12019 
2016/11/23,74.09,75.84,74.09,75.14,11373 
2016/11/24,75.14,75.49,74.79,75.14,7471 
2016/11/25,75.14,75.49,74.79,75.14,5563 
2016/11/28,75.14,75.49,75.14,75.14,6221 
2016/11/29,75.14,75.84,75.14,75.14,9222 
2016/11/30,75.14,75.49,75.14,75.14,21233 
2016/12/01,75.14,75.49,74.44,74.44,14459 
2016/12/02,74.09,74.44,73.74,74.09,12750 
2016/12/05,74.44,74.79,73.74,74.09,12930 
2016/12/06,74.44,74.79,74.09,74.09,7496 
2016/12/07,74.09,74.44,73.74,74.09,11263 
2016/12/08,74.79,74.79,73.74,74.09,17608 
2016/12/09,73.74,74.09,73.04,73.39,25391 
2016/12/12,73.39,74.09,73.04,73.39,7548 
2016/12/13,73.39,73.74,73.04,73.04,11202 
2016/12/14,73.39,73.74,72.69,73.04,13255 
2016/12/15,73.04,73.04,71.99,72.69,17591 
2016/12/16,72.69,72.69,71.29,71.99,25069 
2016/12/19,71.64,71.99,70.6,70.95,19143 
2016/12/20,70.6,70.95,70.25,70.95,20148 
2016/12/21,70.95,71.29,70.6,70.6,13012 
2016/12/22,70.6,70.95,70.25,70.6,12035 
2016/12/23,70.6,70.6,70.25,70.6,7583 
2016/12/26,70.6,70.95,70.25,70.6,6809 
2016/12/27,70.95,70.95,70.25,70.6,5709 
2016/12/28,70.6,70.95,70.25,70.95,7944 
2016/12/29,70.95,71.64,70.6,70.95,14053 
2016/12/30,70.95,71.64,70.95,70.95,9542 
2017/01/03,71.29,71.64,70.95,71.64,4218 
2017/01/04,71.64,72.69,71.64,72.34,9305 
2017/01/05,72.69,73.04,71.99,73.04,8346 
2017/01/06,73.04,73.04,71.64,71.99,14559 
2017/01/09,71.64,71.64,71.29,71.29,9338 
2017/01/10,70.95,71.64,70.95,71.29,9041 
2017/01/11,71.64,71.64,70.95,70.95,8857 
2017/01/12,70.95,72.34,70.95,71.29,11519 
2017/01/13,71.64,71.99,71.29,71.29,8818 
2017/01/16,71.29,71.64,71.29,71.29,4236 
2017/01/17,71.29,71.99,71.29,71.64,3738 
2017/01/18,71.64,71.99,70.95,70.95,19398 
2017/01/19,70.95,71.29,70.6,70.6,12931 
2017/01/20,70.6,70.95,70.6,70.95,10604 
2017/01/23,71.29,71.29,70.95,70.95,8353 
2017/01/24,70.95,72.69,70.95,71.29,12184 
2017/02/02,69.9,70.25,69.55,69.9,43850 
2017/02/03,69.9,70.25,69.83,69.9,17747 
2017/02/06,70.25,70.6,69.9,70.25,7691 
2017/02/07,70.25,70.6,70.25,70.6,6705 
2017/02/08,70.6,70.6,70.25,70.25,10738 
2017/02/09,70.25,70.6,69.9,69.9,10904 
2017/02/10,70.25,70.95,69.9,70.6,14588 
2017/02/13,70.95,70.95,70.25,70.6,7749 
2017/02/14,70.6,70.95,70.25,70.6,10017 
2017/02/15,70.6,70.95,70.6,70.6,12063 
2017/02/16,70.95,71.29,70.6,70.6,10760 
2017/02/17,70.95,71.29,70.6,70.6,8941 
2017/02/18,70.95,70.95,70.6,70.95,2846 
2017/02/20,71.29,71.29,70.6,70.95,9411 
2017/02/21,70.95,71.29,70.6,70.6,12989 
2017/02/22,70.95,70.95,70.6,70.6,16068 
2017/02/23,70.6,71.29,70.6,71.29,7433 
2017/02/24,70.95,71.64,70.95,71.29,15305 
2017/03/01,70.95,71.29,70.95,70.95,12430 
2017/03/02,70.95,71.64,70.95,71.29,12755 
2017/03/03,71.29,71.99,70.95,71.64,13000 
2017/03/06,71.64,71.99,71.29,71.64,6488 
2017/03/07,71.64,71.99,71.64,71.64,6810 
2017/03/08,71.99,72.34,71.99,71.99,5920 
2017/03/09,72.34,72.69,71.99,72.34,11243 
2017/03/10,72.34,72.34,71.99,71.99,5757 
2017/03/13,72.34,72.34,71.99,72.34,5619 
2017/03/14,72.34,72.69,71.99,72.34,6198 
2017/03/15,72.34,72.69,71.99,71.99,8011 
2017/03/16,72.34,72.69,72.34,72.69,5969 
2017/03/17,72.69,73.39,72.69,73.39,9342 
2017/03/20,73.39,74.09,73.04,74.09,10891 
2017/03/21,74.09,74.44,73.74,74.09,11487 
2017/03/22,73.74,73.74,73.04,73.04,11351 
2017/03/23,73.04,73.39,73.04,73.04,7261 
2017/03/24,73.04,73.39,72.34,73.04,9392 
2017/03/27,73.04,73.39,72.69,73.39,5655 
2017/03/28,73.74,73.74,73.04,73.39,8603 
2017/03/29,73.39,73.74,72.69,72.69,10545 
2017/03/30,73.04,73.04,72.69,72.69,10817 
2017/03/31,73.04,73.04,71.29,71.99,27476 
2017/04/05,71.99,72.34,71.99,72.34,13573 
2017/04/06,72.34,72.69,71.99,72.69,3976 
2017/04/07,72.34,73.04,72.34,73.04,5163 
2017/04/10,72.69,73.04,72.69,72.69,2764 
2017/04/11,72.69,73.04,72.34,72.34,8793 
2017/04/12,72.34,72.69,71.99,72.34,5836 
2017/04/13,72.34,72.69,72.34,72.34,5193 
2017/04/14,72.34,72.69,72.34,72.34,3698 
2017/04/17,72.34,73.04,72.34,73.04,6311 
2017/04/18,73.04,73.04,72.34,72.69,6506 
2017/04/19,72.34,72.69,71.64,71.99,13575 
2017/04/20,71.99,71.99,71.64,71.64,9785 
2017/04/21,71.99,71.99,71.64,71.99,7398 
2017/04/24,71.99,72.34,71.64,71.99,5664 
2017/04/25,71.99,72.34,71.64,72.34,5585 
2017/04/26,72.34,72.34,71.99,71.99,10065 
2017/04/27,71.99,72.34,71.64,71.99,3925 
2017/04/28,71.99,71.99,71.29,71.29,15503 
2017/05/02,71.64,71.99,71.29,71.99,9558 
2017/05/03,71.99,72.34,71.99,72.34,3149 
2017/05/04,72.34,72.69,71.99,72.69,8354 
2017/05/05,72.69,72.69,72.34,72.34,4095 
2017/05/08,72.69,73.39,72.34,73.04,13841 
2017/05/09,73.39,73.74,73.04,73.39,11484 
2017/05/10,73.39,73.74,73.04,73.04,7070 
2017/05/11,73.39,73.39,73.04,73.04,6213 
2017/05/12,73.04,73.74,73.04,73.74,7092 
2017/05/15,73.74,74.09,73.39,74.09,9764 
2017/05/16,74.09,74.44,73.74,74.09,10464 
2017/05/17,74.09,74.09,73.04,74.09,10761 
2017/05/18,73.74,74.09,73.39,74.09,10427 
2017/05/19,74.09,74.09,73.74,73.74,7335 
2017/05/22,73.74,74.09,73.74,74.09,7453 
2017/05/23,74.09,74.09,73.74,74.09,10829 
2017/05/24,74.09,74.44,73.74,74.09,7815 
2017/05/25,74.09,74.79,74.09,74.79,10715 
2017/05/26,74.79,75.14,74.44,74.79,8753 
2017/05/31,75.14,75.49,74.79,75.14,15772 
2017/06/01,75.49,75.84,75.14,75.49,10351 
2017/06/02,75.49,75.84,74.79,75.49,7341 
2017/06/03,75.49,75.49,74.79,75.14,3247 
2017/06/05,75.14,75.49,75.14,75.49,6841 
2017/06/06,75.49,75.49,75.14,75.49,7977 
2017/06/07,75.49,75.84,75.14,75.14,8852 
2017/06/08,75.49,75.84,75.49,75.84,6526 
2017/06/09,75.84,76.19,75.49,75.49,7300 
2017/06/12,75.84,76.19,75.49,75.49,8626 
2017/06/13,75.49,75.84,75.14,75.49,5944 
2017/06/14,75.49,75.84,75.14,75.49,9633 
2017/06/15,75.49,75.84,75.14,75.84,8574 
2017/06/16,75.14,75.49,75.14,75.14,5632 
2017/06/19,75.14,75.49,75.14,75.49,5948 
2017/06/20,75.49,75.49,75.14,75.14,6534 
2017/06/21,75.14,75.84,74.79,75.14,12751 
2017/06/22,75.49,75.84,75.14,75.84,8742 
2017/06/23,75.84,75.84,75.49,75.84,5949 
2017/06/26,75.84,76.19,75.49,76.19,10425 
2017/06/27,76.19,76.19,75.49,76.19,9659 
2017/06/28,75.84,76.19,75.49,75.84,7582 
2017/06/29,75.84,76.19,75.14,75.49,6535 
2017/06/30,75.14,75.84,74.44,75.49,12331 
2017/07/03,75.49,76.19,75.14,76.19,6848 
2017/07/04,75.84,76.19,75.49,75.49,8105 
2017/07/05,75.49,76.19,75.49,76.19,8310 
2017/07/06,76.19,76.19,75.84,75.84,7766 
2017/07/07,75.84,76.19,75.49,75.84,7382 
2017/07/10,75.84,76.19,75.49,75.84,8231 
2017/07/11,75.84,76.19,75.49,76.19,18393 
2017/07/12,76.19,76.54,75.84,76.19,17037 
2017/07/13,76.19,76.54,76.19,76.54,17450 
2017/07/14,76.54,76.89,76.19,76.54,10959 
2017/07/17,76.54,77.24,76.54,76.89,20894 
