年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2007/11/06,9324.61,9368.46,9278.01,9292.8,4581603
2007/11/07,9437.43,9437.43,9300.22,9300.22,5049325
2007/11/08,9096.03,9105.63,8890.1,8937.58,5899391
2007/11/09,8962.24,9016.73,8853.81,8970.92,5217846
2007/11/12,8755.37,8765.51,8626.58,8670.61,4957094
2007/11/13,8673.2,8742.41,8599.39,8727.21,4732520
2007/11/14,8965.66,8993.89,8940.96,8942.93,4846649
2007/11/15,8920.03,8962.21,8897.89,8905.41,3804597
2007/11/16,8767.21,8790.57,8678.55,8764.82,4082908
2007/11/19,8818.42,8838.28,8680.71,8680.71,3700532
2007/11/20,8483.61,8680.86,8372.05,8680.86,4819207
2007/11/21,8676.96,8704.08,8484.11,8484.11,4301326
2007/11/22,8431.03,8573.74,8390.85,8499.37,3944421
2007/11/23,8550.7,8559.05,8342.2,8342.2,3946198
2007/11/26,8462.93,8534.27,8407.34,8528.33,3971292
2007/11/27,8319.69,8454.36,8207.97,8375.76,4152197
2007/11/28,8429.09,8440.12,8276.26,8276.26,3708504
2007/11/29,8454.57,8481.45,8376.09,8447.03,4079430
2007/11/30,8499.23,8590.63,8499.23,8586.4,4598515
2007/12/03,8623.12,8645.62,8565.08,8583.84,3324166
2007/12/04,8557.32,8656.89,8557,8651.28,3499103
2007/12/05,8626.52,8705.87,8601.13,8676.95,4176040
2007/12/06,8784.69,8797.61,8654.86,8694.41,4349498
2007/12/07,8774.57,8804.93,8722.38,8722.38,4159889
2007/12/10,8700.48,8706.58,8594.95,8598.03,3325781
2007/12/11,8648.88,8659.36,8569.54,8638.33,3154546
2007/12/12,8495.59,8554.12,8451.65,8490.84,3795976
2007/12/13,8485.56,8522.14,8187.95,8187.95,4844740
2007/12/14,8186.25,8202.94,7922.66,8118.08,5031056
2007/12/17,8041.6,8092.96,7830.85,7830.85,4258955
2007/12/18,7730.79,7913.88,7664.62,7807.39,5109745
2007/12/19,7881.01,8020.39,7865.48,8014.31,4146595
2007/12/20,8044.17,8048,7840.71,7857.08,3587727
2007/12/21,7903.14,8006.56,7810.27,7941.44,4033998
2007/12/24,8074.44,8135.48,8061.31,8135.48,3160387
2007/12/25,8166.18,8181.61,8119.85,8167.07,3360135
2007/12/26,8125.45,8173.9,8071.63,8156.39,2875704
2007/12/27,8169.19,8355.28,8169.19,8313.72,4373200
2007/12/28,8269.32,8460.18,8269.32,8396.95,4345636
2007/12/31,8450.32,8506.28,8414.79,8506.28,3622224
2008/01/02,8491.57,8532.92,8319.58,8323.05,4383717
2008/01/03,8171.68,8243.93,8130.41,8184.2,3666870
2008/01/04,8134.04,8247.18,8097.85,8221.1,4633430
2008/01/07,7959.92,8015.93,7883.37,7883.37,4550021
2008/01/08,7909.26,8011.07,7895.78,7962.91,4638556
2008/01/09,7842.16,8085.06,7818.31,8085.06,4693203
2008/01/10,8153.08,8177.13,8057.27,8057.27,4499922
2008/01/11,8134.11,8151.95,8026.34,8029.31,3940124
2008/01/14,8254,8260.88,8097.68,8173.41,6124238
2008/01/15,8316.24,8546.2,8312.02,8428.84,7573033
2008/01/16,8286.31,8375.06,8179.54,8179.54,7662891
2008/01/17,8245.19,8300.29,8004.47,8101.63,6407511
2008/01/18,7934.86,8184.65,7883.91,8184.65,6002099
2008/01/21,8167.48,8220.63,8099.59,8110.2,5532225
2008/01/22,7595.17,7741.99,7566.75,7581.96,4682260
2008/01/23,7708.27,7708.27,7384.61,7408.4,5705438
2008/01/24,7639.23,7653.08,7412.97,7517.05,5346239
2008/01/25,7648.29,7739.59,7648.29,7739.59,4668990
2008/01/28,7678.81,7705.61,7478.2,7485.79,4281512
2008/01/29,7593.71,7603.38,7447.44,7576.42,3877873
2008/01/30,7604.29,7667.07,7507.52,7543.5,4069222
2008/01/31,7528.18,7579.43,7400.74,7521.13,4354317
2008/02/01,7613.58,7706.03,7583.65,7673.99,4137722
2008/02/12,7568.3,7619.98,7530.37,7553.3,3819564
2008/02/13,7644.8,7655.89,7533.6,7550.55,3600828
2008/02/14,7711.45,7865.28,7707,7865.28,4402490
2008/02/15,7766.49,7888.15,7761.93,7876.37,3894874
2008/02/18,7925.3,7988.02,7872.71,7890.9,4054184
2008/02/19,7985.47,8024.41,7932.79,8024.41,4519992
2008/02/20,8000.12,8040.83,7855.48,7894.47,4220898
2008/02/21,7982.35,8085.93,7972.13,8085.93,4604461
2008/02/22,8013.35,8108.71,7986.97,8108.71,4938633
2008/02/25,8228.92,8307.75,8228.92,8286.31,6345926
2008/02/26,8379.55,8386.54,8258.87,8307.67,6434323
2008/02/27,8401.12,8462.08,8362.94,8462.08,6426916
2008/02/29,8367.45,8473.71,8367.45,8412.76,5943614
2008/03/03,8213.7,8265.85,8147.27,8262.87,5385933
2008/03/04,8279.02,8471.07,8279.02,8470.11,6172133
2008/03/05,8493.97,8559.59,8439.35,8483.95,6406461
2008/03/06,8559.08,8658.64,8526.37,8658.64,6656941
2008/03/07,8537.24,8624.65,8513.24,8531.38,6202989
2008/03/10,8500.81,8507.29,8286.57,8299.37,5140646
2008/03/11,8206.74,8381.6,8206.74,8381.6,4802919
2008/03/12,8577.85,8577.85,8424.1,8435.3,5246809
2008/03/13,8408.46,8447.98,8198.77,8210.99,4270903
2008/03/14,8293.12,8315.23,8120.49,8161.39,4579499
2008/03/17,8041.31,8053.08,7900.8,8005.46,4604790
2008/03/18,8039.29,8082.57,7955.48,8057.82,4125332
2008/03/19,8215.8,8233.47,8142.73,8179.35,4846936
2008/03/20,8151.53,8343.38,8124.67,8337.62,5536206
2008/03/21,8453.56,8539.91,8412.52,8524.99,6495413
2008/03/24,9049.23,9049.23,8781.02,8865.35,8726549
2008/03/25,8853.78,8899.26,8761.01,8795.09,6934963
2008/03/26,8776.19,8842.52,8712.39,8768.02,6957893
2008/03/27,8698.16,8708.92,8559.1,8605.95,6152043
2008/03/28,8591.91,8668.22,8564.03,8623.48,5476299
2008/03/31,8605.9,8627.53,8499.03,8572.59,5004566
2008/04/01,8593.2,8608.95,8419.72,8419.72,5077899
2008/04/02,8578.59,8619.78,8519.67,8605.32,5052946
2008/04/03,8593.85,8621.59,8555.62,8596.34,4753696
2008/04/07,8638.63,8729.79,8619.99,8729.79,4748213
2008/04/08,8717.06,8725.69,8672.85,8672.85,5003511
2008/04/09,8684.66,8759.75,8628.62,8667.93,5190954
2008/04/10,8682.1,8829.4,8681.89,8829.4,5002290
2008/04/11,8872.65,8937.12,8840.04,8909.58,7192935
2008/04/14,8877.47,8928.87,8839.12,8892.68,6697943
2008/04/15,8931.08,8951.56,8885.32,8924.78,6263439
2008/04/16,9007.63,9068.97,8981.91,9066.04,7523154
2008/04/17,9185.58,9194.86,9063.69,9090.43,8138352
2008/04/18,9092.93,9123.07,9025.01,9074.34,6328385
2008/04/21,9156.77,9160.1,9047.66,9083.32,6171541
2008/04/22,9067.9,9081.29,8997.02,9037.25,5272362
2008/04/23,9032.61,9079.43,8951.53,9008.49,5831827
2008/04/24,9025.47,9064.15,8974.79,8990.33,5222282
2008/04/25,9053.3,9062.97,8945.22,8947.83,5460600
2008/04/28,8965.73,9079.6,8953.95,9079.6,5155059
2008/04/29,9056.16,9077.77,8891.74,8891.74,5258785
2008/04/30,8917.62,8962.99,8882.57,8919.92,5111713
2008/05/02,8998.06,9010.71,8950.28,8963.63,5680453
2008/05/05,8968.54,8976.22,8814.48,8837.07,5188982
2008/05/06,8852.2,8862.5,8782.96,8857.37,4791495
2008/05/07,8919.93,8977.9,8902.19,8926.34,5257905
2008/05/08,8865.73,8880.71,8806.99,8866.62,5045796
2008/05/09,8895.05,8896.31,8792.39,8792.39,5207324
2008/05/12,8808.59,8838.99,8754.27,8830.05,4362994
2008/05/13,8894.94,8995.35,8859.24,8989.53,4882928
2008/05/14,9038.85,9056.8,8994.17,9018.42,4835025
2008/05/15,9093.21,9158.95,9087.95,9157.18,6062093
2008/05/16,9211.21,9241.52,9171.39,9197.41,6319028
2008/05/19,9249.57,9295.2,9207.27,9295.2,5708531
2008/05/20,9309.95,9309.95,9057.31,9068.89,6535819
2008/05/21,9036.57,9079.91,8973.15,9015.57,5389509
2008/05/22,8898.94,9008.03,8878.06,9008.03,5879894
2008/05/23,9007.21,9050.78,8834.73,8834.73,5771314
2008/05/26,8808.74,8811.07,8706.78,8707.83,4536913
2008/05/27,8779.34,8789.77,8723.72,8778.39,4175318
2008/05/28,8826.94,8834.52,8665.73,8665.73,4400818
2008/05/29,8773.81,8794.02,8675.71,8684.92,4713831
2008/05/30,8762.3,8765.99,8548.32,8619.08,5939358
2008/06/02,8638.48,8724.47,8631.46,8724.47,3727421
2008/06/03,8664.66,8693.48,8558.46,8579.43,3870781
2008/06/04,8594.88,8635.94,8562.13,8627.8,3470509
2008/06/05,8649.72,8745.9,8520.8,8738.46,4101632
2008/06/06,8802.51,8809.33,8745.35,8745.35,4125281
2008/06/09,8522.37,8596.23,8514.93,8587.96,3563066
2008/06/10,8581.99,8602.11,8370,8370,4178043
2008/06/11,8402.31,8423.42,8297.92,8345.59,3935570
2008/06/12,8212.34,8216.43,8053.07,8062.31,4936284
2008/06/13,8119.49,8161.64,8042.89,8105.59,4267861
2008/06/16,8191.22,8227.39,8139.84,8169.77,3595949
2008/06/17,8182.35,8203.98,8067.96,8201.79,3647070
2008/06/18,8158.64,8253.85,8148.61,8217.58,3437263
2008/06/19,8075.26,8107.2,8044.66,8047.74,3619843
2008/06/20,8088.38,8088.38,7897.97,7902.44,4144923
2008/06/23,7767.59,7916.92,7749.62,7876.49,3607370
2008/06/24,7888.75,7928.41,7738.12,7738.12,3879204
2008/06/25,7751.12,7855.06,7679.08,7855.06,4200953
2008/06/26,7872.56,7904.9,7801.52,7811.8,3853113
2008/06/27,7489.97,7586.5,7466.2,7548.76,4512143
2008/06/30,7602.51,7604.42,7479.21,7523.54,3951930
2008/07/01,7528.54,7569.18,7407.98,7407.98,3679775
2008/07/02,7386.28,7485.28,7351.74,7353.86,4284811
2008/07/03,7190.75,7439.47,7115.07,7394.1,4992646
2008/07/04,7405.34,7416.25,7226.84,7228.41,4162892
2008/07/07,7207.92,7343.63,7179.24,7341.11,3458912
2008/07/08,7274.94,7274.94,7016.21,7051.85,4445478
2008/07/09,7153.68,7225.6,7042.46,7048.25,4652052
2008/07/10,7028.63,7141.02,6976.6,7075.65,3978444
2008/07/11,7095.76,7258.31,7044.48,7244.76,4547825
2008/07/14,7214.21,7270.49,7140.47,7156.96,3776662
2008/07/15,7022.98,7036.42,6832.3,6834.24,4333820
2008/07/16,6846.02,6867.73,6708.46,6710.64,4353872
2008/07/17,6892.35,6976.96,6859.97,6974.51,4583115
2008/07/18,7075.5,7075.5,6782.2,6815.32,5057857
2008/07/21,6991.71,7097.65,6991.71,7085.67,4161850
2008/07/22,7029.84,7098.68,6998.13,7065.65,3750699
2008/07/23,7194.22,7330.83,7177.73,7309.83,5017727
2008/07/24,7357.15,7368.08,7294.13,7368.08,5019155
2008/07/25,7213.32,7234.12,7170.36,7233.62,3627272
2008/07/29,7052.58,7052.58,6958.89,7014.47,4086574
2008/07/30,7147.26,7151.33,7049.58,7070.35,3492261
2008/07/31,7135.04,7172.48,6965.08,7024.06,3711608
2008/08/01,6920.75,7008,6903.85,7002.54,3324840
2008/08/04,6947.25,7010.93,6927.31,6977.36,3167408
2008/08/05,7005.17,7005.17,6809.96,6813.4,4207947
2008/08/06,6941.5,7026.24,6921.97,7026.24,4274842
2008/08/07,7022.28,7082.36,6993.2,7024.58,3964614
2008/08/08,7000.75,7216.58,7000.75,7209.04,5001481
2008/08/11,7313.08,7357.69,7278.9,7325.62,4762776
2008/08/12,7337.67,7337.67,7260.12,7293.8,4295546
2008/08/13,7272.49,7311.3,7213.11,7292.34,4135754
2008/08/14,7265.01,7353.31,7253.63,7326.07,4672906
2008/08/15,7374.38,7376.69,7181.69,7196.5,3865915
2008/08/18,7189.68,7213.69,6996.78,7000.74,3610573
2008/08/19,6876.23,6998.24,6849.83,6978.6,3512217
2008/08/20,6927.46,7053.56,6898.29,7040.9,3474029
2008/08/21,6989.94,7017.1,6918.48,6918.48,3333845
2008/08/22,6966.12,6994.8,6837.25,6911.64,3252994
2008/08/25,6974.07,7050.31,6935.59,7030.72,3055237
2008/08/26,6945.14,6980.85,6917.31,6964.6,2570171
2008/08/27,6950.88,7106.64,6929.87,7080.97,3449641
2008/08/28,7090.32,7127.84,7025.3,7033.37,3817890
2008/08/29,7092.85,7111.7,7021.32,7046.11,3508763
2008/09/01,6967.22,6967.22,6801.22,6813.09,3453888
2008/09/02,6802.96,6811.57,6675.09,6699.82,3473768
2008/09/03,6706.87,6748.52,6552.1,6584.93,3946989
2008/09/04,6534.67,6603.1,6384.14,6412.63,4140957
2008/09/05,6227.07,6347.47,6211.35,6307.28,3994316
2008/09/08,6560.73,6668.45,6548.36,6658.69,3323527
2008/09/09,6598.61,6598.61,6407.75,6424.77,3580686
2008/09/10,6396.28,6497.72,6396.28,6458.01,4008638
2008/09/11,6438.49,6438.49,6249.52,6251.95,3737919
2008/09/12,6338.61,6354.68,6171.35,6310.68,3659446
2008/09/15,6198.3,6202.14,6020.7,6052.45,3142939
2008/09/16,5748.17,5851.9,5724.52,5756.59,3592987
2008/09/17,5953.88,6027.29,5747.3,5800.87,4786207
2008/09/18,5558.05,5681.83,5530.19,5641.95,4297503
2008/09/19,5910.76,5982.64,5858.19,5970.38,4488034
2008/09/22,6156.86,6156.86,6032.16,6110.6,4388993
2008/09/23,6016.56,6182.21,6011.71,6182.21,4178066
2008/09/24,6136.98,6198.48,6100.33,6132.6,4788279
2008/09/25,6056.7,6164.59,6028.77,6060.83,3805533
2008/09/26,6095.14,6095.14,5881.58,5929.63,3953308
2008/09/30,5534.72,5719.28,5534.72,5719.28,2978676
2008/10/01,5854,5854,5727.72,5764.01,2867634
2008/10/02,5764.48,5840.09,5672.39,5703.72,3056213
2008/10/03,5611.51,5747.73,5558.35,5742.23,3229564
2008/10/06,5566.56,5590.52,5505.7,5505.7,2963806
2008/10/07,5352.9,5539.31,5352.08,5524.66,3027095
2008/10/08,5374.27,5411.72,5206.4,5206.4,3240422
2008/10/09,5183.43,5295.05,5130.71,5130.71,3859907
2008/10/13,4996.06,5025.73,4971.36,5020.44,2333223
2008/10/14,5321.25,5321.25,5277.3,5291.56,3279033
2008/10/15,5225.05,5246.26,5178.68,5246.26,2760731
2008/10/16,5069.07,5085.97,5069.07,5075.97,1771119
2008/10/17,4993.79,5024.43,4924.73,4960.4,3129215
2008/10/20,4845.31,4931.84,4805.68,4931.84,2225651
2008/10/21,4988.85,5045.45,4890.32,4942.72,3577381
2008/10/22,4843.71,4955.61,4839.17,4862.59,2615468
2008/10/23,4706.13,4730.51,4706.13,4730.51,1753282
2008/10/24,4599.13,4603.56,4579.62,4579.62,1726544
2008/10/27,4301.33,4391.95,4301.33,4366.87,2219710
2008/10/28,4160.53,4425.9,4110.09,4399.97,4376063
2008/10/29,4622.55,4622.55,4395.61,4406.52,4598277
2008/10/30,4448.51,4684.11,4448.51,4683.64,4076785
2008/10/31,4707.75,4911.8,4659.67,4870.66,4790628
2008/11/03,4925.74,5010.57,4836.51,4995.06,4452920
2008/11/04,4991.25,5015.12,4876,4992.63,4144407
2008/11/05,5077.01,5095.98,4965.4,4978.26,4541598
2008/11/06,4699.09,4741.14,4688.11,4694.12,3439105
2008/11/07,4468.08,4777.23,4468.08,4742.33,3846322
2008/11/10,4711.61,4772.32,4657.47,4740.27,3253249
2008/11/11,4652.63,4706.18,4593.86,4638.57,3294300
2008/11/12,4587.2,4673.33,4545.86,4615.57,2704627
2008/11/13,4425.25,4438.82,4374.64,4437.83,3271719
2008/11/14,4537.43,4541.35,4422.75,4452.7,3171088
2008/11/17,4362.53,4475.93,4362.53,4439.8,2786190
2008/11/18,4366.34,4376.28,4265.05,4305.18,3213352
2008/11/19,4266,4320.85,4226.49,4284.09,3105323
2008/11/20,4120.51,4191.37,4089.93,4089.93,3222653
2008/11/21,3962.69,4194.71,3955.43,4171.1,3350629
2008/11/24,4158.76,4172.49,4081.66,4160.54,2869125
2008/11/25,4280.43,4323.94,4220.97,4266.49,3644395
2008/11/26,4265.65,4315.08,4244.05,4271.8,2981295
2008/11/27,4348.49,4472.07,4348.49,4453.75,3919722
2008/11/28,4444.37,4476.33,4419.03,4460.49,3758875
2008/12/01,4436.12,4567.76,4418.24,4518.43,4218378
2008/12/02,4310.5,4356.98,4292.08,4356.98,3578736
2008/12/03,4346.05,4379.25,4289.13,4307.26,4035294
2008/12/04,4347.66,4347.66,4209.91,4254.96,3758427
2008/12/05,4213.07,4261.32,4190.02,4225.07,2818217
2008/12/08,4278.61,4424.09,4278.61,4418.33,3780767
2008/12/09,4479.14,4524.38,4456.44,4472.66,4574214
2008/12/10,4470.73,4658.87,4470.73,4658.87,5138625
2008/12/11,4665.04,4694.4,4617.17,4655.57,5475289
2008/12/12,4600.97,4654.75,4401.05,4481.27,5342313
2008/12/15,4604.5,4676.46,4588.14,4613.72,3904050
2008/12/16,4570.52,4616.89,4532.41,4616.89,3545875
2008/12/17,4706.23,4725.06,4628.22,4648.02,5418579
2008/12/18,4674.36,4694.81,4625.69,4694.81,4167979
2008/12/19,4661.69,4723.7,4622.49,4694.52,4441029
2008/12/22,4735.17,4750.96,4535.54,4535.54,4394733
2008/12/23,4517.05,4523.13,4359.55,4405.86,3271431
2008/12/24,4330.42,4439.13,4325.46,4423.09,3091559
2008/12/25,4430.1,4434.43,4385.78,4413.45,2229216
2008/12/26,4398.53,4466.75,4396.26,4425.08,2247055
2008/12/29,4429.35,4429.35,4381.49,4416.16,1836832
2008/12/30,4463.3,4602.21,4463.3,4589.04,3203526
2008/12/31,4627.98,4627.98,4537.52,4591.22,3353722
2009/01/05,4725.26,4778.52,4687.57,4698.31,3651105
2009/01/06,4719.54,4754.88,4679.43,4727.26,4356238
2009/01/07,4780.44,4817.44,4752.91,4789.84,4685647
2009/01/08,4670.62,4687.4,4532.74,4535.79,3972702
2009/01/09,4515.1,4546.71,4472.45,4502.74,3053336
2009/01/10,4450.52,4500.02,4441.09,4467.53,2465829
2009/01/12,4487.68,4523.01,4431.04,4453.9,3039939
2009/01/13,4442.38,4532.36,4423.14,4532.36,2709031
2009/01/14,4538.25,4579.24,4521.47,4521.47,3243991
2009/01/15,4350.49,4351.47,4315.62,4320.77,2916968
2009/01/16,4374.78,4382.43,4313.19,4353.7,2652456
2009/01/17,4382.86,4382.86,4354.18,4366.1,2129643
2009/01/19,4389.08,4398.53,4366.19,4366.76,2047718
2009/01/20,4304.35,4304.35,4242.61,4242.61,2588263
2009/01/21,4164.68,4265.33,4164.19,4247.97,2597707
2009/02/02,4277.1,4285.12,4240.08,4259.98,2645079
2009/02/03,4300.56,4389.87,4295.26,4372.81,2970904
2009/02/04,4422.56,4422.56,4366.41,4389.97,3060972
2009/02/05,4380.8,4422.41,4363.25,4363.25,2888752
2009/02/06,4438.3,4507.3,4432.16,4471.25,3500964
2009/02/09,4562.68,4574.74,4494.59,4494.59,3670157
2009/02/10,4524.05,4533.95,4491.84,4526.1,3014922
2009/02/11,4448.24,4575.95,4448.24,4575.95,3760887
2009/02/12,4581.3,4594.75,4466.42,4466.42,3999466
2009/02/13,4504.71,4599.61,4504.71,4592.5,3624119
2009/02/16,4605.77,4607.97,4575.98,4591.26,3405531
2009/02/17,4572.97,4585.28,4475.17,4491.78,3146796
2009/02/18,4455.75,4520.67,4428.29,4498.37,3268199
2009/02/19,4475.16,4571.31,4433.43,4528.87,3422121
2009/02/20,4483.91,4513.99,4436.94,4436.94,3093774
2009/02/23,4420.43,4485.36,4371.02,4477.78,2911634
2009/02/24,4407.95,4452.96,4394.76,4430.18,2852391
2009/02/25,4498.91,4549.32,4488.07,4493.74,3590669
2009/02/26,4548.53,4556.82,4492.7,4518.56,3092613
2009/02/27,4523.56,4564.32,4507.39,4557.15,3331801
2009/03/02,4528.27,4528.27,4408.51,4425.83,3927207
2009/03/03,4364.37,4435.34,4328.05,4435.34,3531151
2009/03/04,4442.71,4549.98,4429.51,4541.42,4181165
2009/03/05,4628.54,4677.89,4598.8,4637.2,5054405
2009/03/06,4604.84,4662.36,4597.89,4653.63,4182271
2009/03/09,4643.62,4660.13,4578.05,4628.24,3964408
2009/03/10,4605.92,4688.63,4605.92,4671.02,4524415
2009/03/11,4789.8,4798.06,4747.89,4759.96,5730677
2009/03/12,4782.21,4794.94,4743.76,4754.65,4346770
2009/03/13,4844.97,4923.57,4830.17,4897.39,6001723
2009/03/16,4940.85,4991.59,4915.4,4971.32,5268370
2009/03/17,4998.9,5050.63,4954.5,5041.39,5454139
2009/03/18,5074.63,5083.55,5021.48,5047.54,5631117
2009/03/19,5090.5,5125.4,5035.82,5035.93,6200399
2009/03/20,5060.25,5069.42,4961.62,4961.62,5172674
2009/03/23,5022.6,5124.18,5015.82,5124.18,4569856
2009/03/24,5237.78,5264.94,5205.94,5242.18,6646586
2009/03/25,5248.78,5365.81,5226.49,5346.38,7034522
2009/03/26,5374.77,5422.95,5335.35,5386.56,7378897
2009/03/27,5468.49,5468.49,5367.99,5390.7,7329520
2009/03/30,5362.9,5362.9,5166.87,5206.05,6164630
2009/03/31,5214.96,5286.45,5194.93,5210.84,5047783
2009/04/01,5271.83,5341.31,5271.83,5314.45,5253085
2009/04/02,5428.92,5477.97,5401.3,5473.78,7883956
2009/04/03,5541.34,5567.15,5482.18,5529.63,8597759
2009/04/06,5590.7,5624.28,5521.88,5556.22,7305130
2009/04/07,5497.88,5576.85,5484.89,5576.85,6040854
2009/04/08,5534.58,5608.96,5435.04,5443.56,7519583
2009/04/09,5532.99,5667.8,5526.13,5667.8,7027791
2009/04/10,5784.9,5788.21,5696.56,5781.96,7993118
2009/04/13,5814.17,5861.11,5784.1,5857.64,7271867
2009/04/14,5814.42,5898.76,5765.81,5892.68,6501974
2009/04/15,5879.86,5904.28,5798.62,5875.19,6526974
2009/04/16,6009.67,6025.85,5965.48,5997.17,7889008
2009/04/17,6068.55,6071.06,5706.03,5755.38,10481169
2009/04/20,5764.48,5797.63,5648.1,5781.66,6033238
2009/04/21,5665.94,5881.41,5663.56,5881.41,5770032
2009/04/22,5887.48,5925.92,5856.13,5886.11,6343563
2009/04/23,5900.45,5903.47,5789.27,5875.24,6149559
2009/04/24,5913.13,5987.23,5824.42,5880.77,6545861
2009/04/27,5931.87,5946.97,5672.25,5705.05,6336982
2009/04/28,5744.77,5773.53,5596.73,5596.73,6020412
2009/04/29,5627.54,5649.24,5571.93,5614.06,5304903
2009/04/30,5964.03,5995.12,5932.03,5992.57,5643043
2009/05/04,6285.6,6356.29,6256.29,6330.4,6944823
2009/05/05,6557.75,6562.77,6326.76,6379.94,9282940
2009/05/06,6389.55,6570.5,6372.94,6566.7,9544810
2009/05/07,6603.52,6628.54,6455.23,6572.87,10194663
2009/05/08,6510.22,6587.62,6483.21,6583.87,8074570
2009/05/11,6581.7,6680.97,6571.41,6647.5,7906746
2009/05/12,6550.28,6553.69,6404.93,6432.55,6963535
2009/05/13,6449.46,6512.07,6435.49,6485.14,6257149
2009/05/14,6362.77,6435.41,6339.47,6364.17,6530024
2009/05/15,6446.4,6520.04,6427.63,6489.09,6787931
2009/05/18,6516.13,6577.81,6457.14,6577.81,6976108
2009/05/19,6750.04,6784.26,6620.53,6655.59,8851137
2009/05/20,6708.54,6740.75,6590.79,6703.62,8033556
2009/05/21,6690.85,6746.1,6650.33,6718.81,7580861
2009/05/22,6650.51,6781.14,6650.51,6737.29,7424452
2009/05/25,6838.7,6878.66,6708.19,6734.46,7500158
2009/05/26,6780.37,6830.24,6649.95,6683.11,8145493
2009/05/27,6800.56,6930.59,6743.39,6890.44,8281420
2009/06/01,7033.33,7033.33,6892.69,6954.1,7468405
2009/06/02,7058.12,7084.83,6899.98,6949.08,8810335
2009/06/03,6915,6931.29,6847.76,6893.14,5793994
2009/06/04,6887.88,6907.87,6716.33,6786.06,5732654
2009/06/05,6825.73,6829.66,6743.15,6767.1,4609882
2009/06/06,6795.87,6856.74,6781.69,6856.74,3952255
2009/06/08,6907.32,6907.32,6628.02,6628.02,5690515
2009/06/09,6636.84,6640.44,6394.34,6414.39,5993138
2009/06/10,6478.46,6512.22,6389.94,6462.27,4298524
2009/06/11,6458.62,6567.37,6353.78,6567.37,4347811
2009/06/12,6552.58,6586.2,6443.86,6448.23,4764726
2009/06/15,6362.22,6383.98,6188.7,6225.56,4381160
2009/06/16,6220.54,6257.13,6143.24,6220.81,4087672
2009/06/17,6239.51,6306.46,6191.58,6195.91,3762743
2009/06/18,6246.85,6279.36,6100.08,6144.53,3724023
2009/06/19,6187.97,6231.88,6151.51,6231.15,3224455
2009/06/22,6256.38,6348.74,6193.09,6341.21,3537375
2009/06/23,6206.31,6262.29,6197.47,6197.47,3429645
2009/06/24,6230.76,6511.97,6191.63,6380.08,5038203
2009/06/25,6427.88,6497.38,6404.38,6457.61,4914942
2009/06/26,6515.64,6527.86,6460.91,6463.56,4107146
2009/06/29,6512.42,6522.13,6391.15,6391.15,3655870
2009/06/30,6485.33,6503.98,6381.42,6432.16,3739731
2009/07/01,6445.85,6593.78,6433.69,6578.97,3805185
2009/07/02,6613.72,6686.7,6600.91,6667.53,5106766
2009/07/03,6632.98,6685.28,6607.62,6665.4,4317099
2009/07/06,6691.02,6693.44,6615.9,6649.91,3963680
2009/07/07,6675.81,6745.31,6656.89,6715.22,4587941
2009/07/08,6667.98,6692.76,6629.83,6668.14,4232809
2009/07/09,6696.72,6803.83,6696.72,6748.18,5224752
2009/07/10,6807.46,6807.46,6739.05,6769.86,3996994
2009/07/13,6795.23,6797.72,6525.9,6530.82,4671145
2009/07/14,6584.9,6657.17,6568.91,6639.41,3520898
2009/07/15,6672.28,6774.28,6651.86,6738.6,4853674
2009/07/16,6863.86,6878.68,6770.51,6780.3,5222249
2009/07/17,6851.96,6870.58,6791.75,6850.99,4546613
2009/07/20,6921.64,6961.45,6861.02,6938.86,5224991
2009/07/21,6995.5,7002.32,6904.88,6953.34,5454790
2009/07/22,6979.41,7030.13,6955.37,6985.32,5778679
2009/07/23,6987.79,7023.67,6926.27,6980.88,5054728
2009/07/24,7046.46,7046.46,6950.92,6973.28,5329825
2009/07/27,7008.18,7059.46,6954.3,7028.43,4166484
2009/07/28,7038.73,7142.63,7038.73,7142.63,5650827
2009/07/29,7185.52,7185.52,7070.72,7083.63,5989025
2009/07/30,7063.47,7068.43,6944.5,7027.11,5064201
2009/07/31,7111.15,7132.11,7044.7,7077.71,5730062
2009/08/03,7036.47,7084.59,6986.29,7056.71,5235013
2009/08/04,7129.43,7138.94,6921.04,6955.87,6628501
2009/08/05,6979.73,7013.6,6827.16,6848.24,5103421
2009/08/06,6886.7,6888.09,6775.87,6868.65,5116705
2009/08/10,6858.87,6909.16,6836.96,6882.87,3594353
2009/08/11,6904.45,6921.85,6812.06,6909.02,3760055
2009/08/12,6878.34,6933.51,6864.91,6898.9,3686163
2009/08/13,6949.5,7037.47,6931.55,7034.96,4442766
2009/08/14,7091.82,7132.33,7062.49,7069.51,4567855
2009/08/17,7034.27,7051.78,6931.8,6931.8,3560676
2009/08/18,6843.27,6904.64,6746.3,6789.77,4107106
2009/08/19,6843.69,6854.59,6786.79,6788.58,2684119
2009/08/20,6784.91,6784.91,6647.32,6733.23,3555187
2009/08/21,6785.7,6824.65,6629.1,6654.8,3889448
2009/08/24,6766.76,6859.79,6762.68,6838.25,3099562
2009/08/25,6840.27,6865.92,6800.35,6809.41,2965650
2009/08/26,6816.42,6827.89,6663.84,6719.21,3792857
2009/08/27,6678.24,6753.73,6658.73,6690.75,3022174
2009/08/28,6727.42,6824.65,6711.16,6809.86,3247238
