加權股價指數,,,,,
年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2019/05/15,10535.24,10612.5,10535.24,10560.71,4224701
2019/05/16,10556.58,10573.93,10474.61,10474.61,4299212
2019/05/17,10508.56,10564.97,10384.11,10384.11,4828248
2019/05/20,10405.36,10465.84,10385.18,10398.41,3996675
2019/05/21,10362.35,10477.2,10342.32,10464.5,4519183
2019/05/22,10481.1,10520.62,10453.5,10457.22,3769296
2019/05/23,10404,10404,10289.69,10308.37,4354371
2019/05/24,10313.15,10370.97,10308.59,10328.28,3884772
2019/05/27,10344.18,10365.44,10305.28,10334.13,3577828
2019/05/28,10348.58,10361.61,10312.31,10312.31,4917736
2019/05/29,10277.35,10307.75,10227.44,10301.78,3819679
2019/05/30,10307.12,10384.36,10306.03,10382.99,3904131
2019/05/31,10386.12,10515.1,10369.02,10498.49,4760031
2019/06/03,10482.45,10511.2,10383.51,10500.07,3979301
2019/06/04,10499.51,10518.33,10421.81,10429.12,3485945
2019/06/05,10497.5,10541.29,10446.51,10461.62,3685787
2019/06/06,10409.9,10429.33,10371.08,10409.2,3670200
2019/06/10,10486.23,10566.47,10466.24,10566.47,4262145
2019/06/11,10567.54,10637.9,10548.06,10607.76,5029081
2019/06/12,10605.75,10630.69,10566.37,10615.66,4188927
2019/06/13,10582.19,10617.06,10539.49,10561.01,3784953
2019/06/14,10546.42,10568.92,10517.82,10524.67,3216009
2019/06/17,10488.7,10562.97,10474.19,10530.54,3248850
2019/06/18,10547.15,10573.77,10521.7,10566.74,3103689
2019/06/19,10650.48,10778.64,10650.48,10775.34,5034596
2019/06/20,10749.41,10799.14,10745.25,10785.01,5022058
2019/06/21,10817.71,10840.29,10773.47,10803.77,5345671
2019/06/24,10734.25,10786.33,10695.49,10779.45,3629979
2019/06/25,10777.18,10787.62,10693.04,10706.72,3891025
2019/06/26,10661.39,10690.98,10645.37,10652.55,3364138
2019/06/27,10674.2,10800.29,10674.2,10773.9,4490875
2019/06/28,10786.66,10788.08,10719.08,10730.83,3449967
2019/07/01,10821.3,10914.85,10821.3,10895.46,4985631
2019/07/02,10878.01,10888.21,10843.64,10865.12,4295548
2019/07/03,10793.1,10812.65,10720.66,10743.77,4246162
2019/07/04,10755.87,10791.28,10750.9,10775.9,3797646
2019/07/05,10785.85,10812.38,10756.67,10785.73,3400302
2019/07/08,10742.81,10781.11,10708.92,10751.22,3738945
2019/07/09,10729.83,10733.57,10680.85,10702.78,3474464
2019/07/10,10723.23,10810.16,10723.23,10798.48,4044852
2019/07/11,10817.6,10856.51,10799.65,10843.42,4997530
2019/07/12,10855.16,10867.59,10823.89,10824.35,4559013
2019/07/15,10819.92,10880.56,10769.57,10876.43,4625135
2019/07/16,10865,10899.84,10865,10886.05,4451418
2019/07/17,10861.11,10861.11,10804.34,10828.48,4588257
2019/07/18,10821.92,10835.43,10792.27,10799.28,4212328
2019/07/19,10861.99,10919.96,10861.99,10873.19,4502161
2019/07/22,10910.5,10949.76,10909.15,10944.53,4435604
2019/07/23,10963.86,10994.44,10932.53,10947.26,4564947
2019/07/24,10969.74,10976.46,10912.92,10935.76,4789346
2019/07/25,10892.25,10945.92,10879.4,10941.41,5034848
2019/07/26,10898.25,10907.44,10879.24,10891.98,4227775
2019/07/29,10872.63,10905.74,10863.33,10885.73,3873144
2019/07/30,10909.98,10927.16,10827.74,10830.9,4493608
2019/07/31,10824.15,10835.8,10754.07,10823.81,4476398
2019/08/01,10773.06,10773.25,10714.73,10731.75,4521619
2019/08/02,10641.28,10641.28,10524.68,10549.04,5675601
2019/08/05,10528.87,10542.49,10418.25,10423.41,4911728
2019/08/06,10304.88,10425.6,10180.04,10394.75,6008242
2019/08/07,10422.89,10461.37,10366.54,10386.18,4468033
2019/08/08,10383.62,10500.77,10383.62,10494.49,4470132
2019/08/12,10491.79,10514.05,10440.77,10472.36,4517408
2019/08/13,10436.62,10436.62,10361.89,10362.66,4522361
2019/08/14,10444.5,10518.02,10427.73,10427.73,5037463
2019/08/15,10374.75,10374.75,10287.76,10327.13,5071669
2019/08/16,10345.42,10456.32,10318.37,10420.89,4700960
2019/08/19,10449.39,10516.05,10449.39,10488.75,4574050
2019/08/20,10508.42,10538.12,10497.13,10522.5,4542661
2019/08/21,10526.87,10545.25,10504.49,10525.8,3932448
2019/08/22,10560.01,10596.41,10515.72,10529.78,4396250
2019/08/23,10526.15,10541.73,10503.07,10538.11,3942656
2019/08/26,10453.4,10453.4,10340.15,10354.57,4862207
2019/08/27,10386.21,10431.78,10368.96,10387.23,4120194
2019/08/28,10397.6,10456.3,10397.6,10434.29,3597431
2019/08/29,10440.15,10466.99,10406.49,10462.43,3866814
2019/08/30,10504.28,10618.05,10504.28,10618.05,5323560
2019/09/02,10613.19,10634.85,10589.42,10634.85,4333278
2019/09/03,10629.22,10650.15,10557.03,10558.21,4043809
2019/09/04,10566.32,10670.43,10566.32,10657.31,4338123
2019/09/05,10718.4,10766.6,10714.27,10756.93,6013120
2019/09/06,10783.46,10803.07,10753.45,10780.64,4827692
2019/09/09,10808.68,10829.44,10778.15,10801.14,4543925
2019/09/10,10791.95,10810.03,10732.78,10753.58,4475712
2019/09/11,10787.65,10815.59,10746.87,10790.35,4310865
2019/09/12,10830.25,10862.68,10804.02,10827.55,4330422
2019/09/16,10822.69,10898.13,10822.69,10898.13,4390073
2019/09/17,10908.85,10912.23,10866.43,10874.5,4238580
2019/09/18,10887.42,10971.54,10878.34,10929.45,4380465
2019/09/19,10947.62,10954.18,10874.66,10894.7,4094709
2019/09/20,10908.1,10931.76,10903.45,10929.69,4712806
2019/09/23,10924.81,10948.19,10905.92,10919.02,3976565
2019/09/24,10917.44,10947.53,10886.62,10918.01,3872481
2019/09/25,10885.67,10885.67,10825.85,10873.69,3880868
2019/09/26,10909.57,10934.91,10856.96,10871.99,3878756
2019/09/27,10904,10921.17,10827.61,10829.68,4211145
2019/10/01,10855.6,10967.65,10855.6,10967.65,4472012
2019/10/02,10945.92,10965.2,10927.39,10947.88,3889705
2019/10/03,10866.5,10888.4,10809.28,10875.91,4266892
2019/10/04,10907.69,10941.49,10854.12,10894.48,3672471
2019/10/07,10932.24,10954.45,10919.43,10935.06,3586313
2019/10/08,10986.01,11020.51,10986.01,11017.31,4035566
2019/10/09,10976.93,10989.39,10889.96,10889.96,4030996
2019/10/14,11004.74,11085.49,11004.74,11066.95,5403098
2019/10/15,11103.5,11126.45,11091.29,11111.8,4269306
2019/10/16,11166.17,11180.11,11113.18,11162.83,4714707
2019/10/17,11156.14,11186.88,11131.45,11186.88,4076737
2019/10/18,11190.21,11237.38,11154.86,11180.22,4569104
2019/10/21,11166.24,11188.13,11147.86,11184.15,3463242
2019/10/22,11221.19,11271.25,11218.25,11271.25,4030052
2019/10/23,11266.18,11281.12,11209.1,11239.67,4355567
2019/10/24,11266.84,11320.14,11254.59,11320.14,4619088
2019/10/25,11336.64,11347.18,11281.37,11296.12,4168409
2019/10/28,11321.99,11341.03,11295.44,11315.02,3817458
2019/10/29,11347.39,11373.95,11292.83,11333.87,4323618
2019/10/30,11336.97,11380.28,11306.95,11380.28,3839427
2019/10/31,11393.68,11428.42,11358.71,11358.71,4573175
2019/11/01,11373.7,11399.53,11335.51,11399.53,4127358
2019/11/04,11451.72,11559.07,11451.72,11556.85,5039807
2019/11/05,11576.18,11644.03,11576.18,11644.03,4832472
2019/11/06,11645.08,11668.2,11601.7,11653.07,5054923
2019/11/07,11642.91,11647.47,11552.08,11606.56,4416657
2019/11/08,11620.89,11642.41,11561.31,11579.54,4256500
2019/11/11,11570.33,11570.33,11409.83,11427.28,4657136
2019/11/12,11463.33,11520.37,11459.68,11520.37,3791823
2019/11/13,11483.24,11509.37,11439.09,11467.83,3533002
2019/11/14,11488.74,11498.25,11424.77,11450.42,3979806
2019/11/15,11485.46,11552.25,11485.46,11525.6,4272058
2019/11/18,11543.8,11599.78,11532.97,11599.78,3869365
2019/11/19,11608.48,11656.4,11576.79,11656.4,4131971
2019/11/20,11645.73,11649.07,11591.73,11631.2,3845936
2019/11/21,11573.84,11573.84,11478.43,11558.27,3940917
2019/11/22,11556.75,11577.02,11534.15,11566.8,3669395
2019/11/25,11590.81,11604.75,11559.33,11561.58,3954172
2019/11/26,11608.37,11642.96,11576.82,11576.82,5309655
2019/11/27,11590.81,11651.73,11590.81,11647.46,4334379
2019/11/28,11641.7,11654.06,11604.68,11617.08,3930383
2019/11/29,11616.88,11623.59,11485.16,11489.57,4447827
2019/12/02,11509.94,11524.85,11454.38,11502.83,4295183
2019/12/03,11473.32,11531.58,11460.06,11531.58,3791301
2019/12/04,11511.82,11513.83,11457.43,11510.47,3834439
2019/12/05,11546.75,11604.39,11546.75,11594.65,4393485
2019/12/06,11639.8,11657.65,11577.83,11609.64,3900027
2019/12/09,11635.47,11678.36,11631.03,11660.77,4433349
2019/12/10,11647.78,11649.73,11607.26,11627.84,4100752
2019/12/11,11635.07,11700.77,11622.58,11700.77,4024932
2019/12/12,11766.98,11875.98,11766.98,11836.42,4768917
2019/12/13,11937.9,11990.78,11913.02,11927.73,5505203
2019/12/16,11915.61,11975.73,11915.61,11939.77,5076417
2019/12/17,11939.62,12097.01,11939.62,12097.01,5325369
2019/12/18,12061.1,12125.9,12059.92,12122.45,4817570
2019/12/19,12082.98,12111.77,12008.16,12018.9,4222936
2019/12/20,12001.56,12028.22,11937.45,11959.08,4682666
2019/12/23,11969.14,12022.23,11960.21,12022.23,3756921
2019/12/24,12023.79,12027.6,11976.38,11976.38,3313869
2019/12/25,11978.94,12032.37,11973.95,12008.13,3174857
2019/12/26,12018.38,12030.66,11982.64,12001.01,3176657
2019/12/27,12032.72,12093.02,12032.72,12091.59,3729441
2019/12/30,12094.81,12114.89,12046.22,12053.37,3867671
2019/12/31,12019.19,12047.75,11997.14,11997.14,3475032
2020/01/02,12026.5,12110.74,12026.23,12100.48,4335855
2020/01/03,12167.44,12197.64,12023.6,12110.43,5527302
2020/01/06,12035.71,12040.08,11953.36,11953.36,4679171
2020/01/07,11961.97,11986.03,11822.4,11880.32,4659753
2020/01/08,11818.76,11899.67,11777.45,11817.1,5076957
2020/01/09,11889.46,11992.55,11889.46,11970.63,4490694
2020/01/10,12009.27,12038.21,11959.06,12024.65,4171337
2020/01/13,12069.61,12113.42,12037.24,12113.42,4685839
2020/01/14,12161.73,12186.62,12140.27,12179.81,4865029
2020/01/15,12169.92,12169.92,12048.01,12091.88,4161534
2020/01/16,12006.08,12075.54,12006.08,12066.93,3843280
2020/01/17,12080.72,12117.55,12055.91,12090.29,3942939
2020/01/20,12107.56,12151.42,12101.55,12118.71,3495615
2020/01/30,11933.23,11933.23,11418.22,11421.74,8369093
2020/01/31,11494.03,11594.21,11436.95,11495.1,5699273
2020/02/03,11365.9,11365.9,11138.03,11354.92,7052356
2020/02/04,11399.46,11581.36,11393.03,11555.92,5734166
2020/02/05,11601.55,11620.42,11512.71,11573.62,5469767
2020/02/06,11605.11,11749.68,11605.11,11749.68,5395679
2020/02/07,11712.71,11712.71,11592.09,11612.81,4677911
2020/02/10,11514.72,11598.03,11423.34,11574.07,4891318
2020/02/11,11614.25,11678.58,11614.25,11664.04,4548297
2020/02/12,11693.4,11801.52,11693.4,11774.19,4891074
2020/02/13,11813.5,11854.98,11784.94,11791.78,4996699
2020/02/14,11806.52,11840.79,11788.87,11815.7,3926585
2020/02/17,11770.3,11775.56,11724.82,11763.51,4165125
2020/02/18,11700.91,11717.1,11642.95,11648.98,4315111
2020/02/19,11655.37,11783.43,11654.16,11758.84,4774544
2020/02/20,11785.78,11827.83,11714.15,11725.09,4743317
2020/02/21,11721.16,11755.17,11661.63,11686.35,4500184
2020/02/24,11615.28,11615.28,11512.08,11534.87,5394033
2020/02/25,11506.74,11567.09,11415.47,11540.23,5387661
2020/02/26,11468.6,11494.22,11408.06,11433.62,6218057
2020/02/27,11436.96,11470.23,11274.52,11292.17,7211740
2020/03/02,11184.66,11282.05,11049.85,11170.46,7284842
2020/03/03,11279.86,11390.24,11279.86,11327.72,6007281
2020/03/04,11368.25,11392.35,11297.81,11392.35,5039075
2020/03/05,11454.65,11525.32,11454.65,11514.82,5060603
2020/03/06,11471.36,11471.36,11310.32,11321.81,5659175
2020/03/09,11221.76,11221.76,10977.64,10977.64,9368411
2020/03/10,10907.62,11032.47,10830.22,11003.54,8600866
2020/03/11,11022.82,11088.23,10885.91,10893.75,7389097
2020/03/12,10845.39,10845.39,10359.67,10422.32,10401683
2020/03/13,10091.03,10171.2,9636.15,10128.87,11980302
2020/03/16,10069.42,10130.8,9717.77,9717.77,7645539
2020/03/17,9538.64,9677.07,9371.35,9439.63,8206236
2020/03/18,9453.98,9509.61,9218.67,9218.67,7506547
2020/03/19,9085.28,9085.28,8523.63,8681.34,10417337
2020/03/20,8816.86,9264.42,8816.86,9234.09,8313012
2020/03/23,9025.55,9029.52,8750.14,8890.03,5434939
2020/03/24,9083.78,9415.64,9083.78,9285.62,5685711
2020/03/25,9426.43,9722.37,9426.43,9644.75,6311030
2020/03/26,9667.14,9739.73,9565.02,9736.36,4963011
2020/03/27,9807.9,9954.86,9691.14,9698.92,5715888
2020/03/30,9571.22,9655.7,9415.52,9629.43,4590872
2020/03/31,9689.62,9789.81,9630.3,9708.06,4717261
2020/04/01,9726.2,9736,9663.63,9663.63,4180562
2020/04/06,9707.75,9818.74,9651.52,9818.74,5242549
2020/04/07,9928.16,10039.15,9928.16,9996.39,5596397
2020/04/08,10010.64,10149.76,9984.66,10137.47,5578131
2020/04/09,10173.26,10246.84,10092.36,10119.43,5230196
2020/04/10,10105.43,10165.12,10103.77,10157.61,4155990
2020/04/13,10147.56,10179.4,10080.65,10099.22,4698370
2020/04/14,10130.65,10344.13,10130.65,10332.94,5363296
2020/04/15,10366.77,10461.84,10366.77,10447.21,5647516
2020/04/16,10385.78,10425.29,10317.13,10375.48,4829966
2020/04/17,10554.55,10710.15,10552.58,10597.04,6364036
2020/04/20,10612.45,10637.64,10542.96,10586.71,3968793
2020/04/21,10544.8,10544.8,10278.95,10288.42,5920573
2020/04/22,10256.11,10310.85,10140.09,10307.74,5260027
2020/04/23,10370.13,10462.7,10294.88,10366.51,4677068
2020/04/24,10367.97,10386.93,10324.2,10347.36,4052771
2020/04/27,10407.49,10578.96,10407.49,10567.27,5540788
2020/04/28,10580.25,10620.52,10537.71,10616.06,5400871
2020/04/29,10656.4,10794.83,10656.4,10772.22,5678828
2020/04/30,10826.26,11012.78,10826.26,10992.14,6546009
2020/05/04,10781.51,10781.51,10658.5,10720.48,5765177
2020/05/05,10756.95,10833.53,10735.01,10774.61,4705783
2020/05/06,10771.09,10828.73,10708.1,10774.98,5314704
2020/05/07,10778.53,10890.87,10775.16,10842.92,4780230
2020/05/08,10883.22,10970.7,10883.22,10901.42,5098107
2020/05/11,10942.18,11039.11,10942.18,11013.26,5458626
2020/05/12,10974.51,10974.51,10854.51,10879.47,5014964
2020/05/13,10861.01,10938.27,10828.93,10938.27,4751016
2020/05/14,10894.17,10894.17,10777.46,10780.88,5561899
2020/05/15,10833.16,10904.01,10730.55,10814.92,4835287
2020/05/18,10753.21,10812.87,10730.7,10740.55,4741087
2020/05/19,10812.79,10924.79,10812.79,10860.44,5142779
2020/05/20,10892.76,10933.98,10860.15,10907.8,4509534
2020/05/21,10933.21,11021.66,10933.21,11008.31,4885891
2020/05/22,10977.55,10977.55,10804.56,10811.15,5054277
2020/05/25,10812.94,10874.54,10719.25,10871.18,4139816
2020/05/26,10903.32,11046.22,10903.32,10997.21,5106168
2020/05/27,11023.93,11069.72,10972.25,11014.66,4721324
2020/05/28,11040.62,11087.53,10915.3,10944.19,5239764
2020/05/29,10921.16,10965.03,10861.9,10942.16,5508327
2020/06/01,10971.4,11109.29,10971.4,11079.02,4975164
2020/06/02,11109.27,11170.49,11102.97,11127.93,4974734
2020/06/03,11182.52,11330.52,11182.52,11320.16,6431206
2020/06/04,11373.94,11425.42,11341.58,11393.23,5944102
2020/06/05,11418.01,11482.36,11411.94,11479.4,5782637
2020/06/08,11539,11631.89,11528.44,11610.32,6425750
2020/06/09,11600.61,11640.45,11537.38,11637.11,5177011
2020/06/10,11635.99,11740.9,11621.02,11720.16,5625828
2020/06/11,11738.49,11771.12,11516.59,11535.77,7133820
2020/06/12,11406.54,11442.3,11244.64,11429.94,6821881
2020/06/15,11436.28,11469.84,11299.45,11306.26,5612526
2020/06/16,11380.67,11542.25,11380.67,11511.64,5551224
2020/06/17,11525.5,11550.32,11482.32,11534.59,5429872
2020/06/18,11534.2,11567.42,11485.39,11548.33,5589608
2020/06/19,11557.27,11584.88,11542.37,11549.86,6809199
2020/06/22,11553.91,11632.88,11553.91,11572.93,5081058
2020/06/23,11618.42,11679.4,11530.85,11612.36,5731275
2020/06/24,11647.86,11701.23,11637.79,11660.67,5087067
2020/06/29,11608.8,11608.8,11500.65,11542.62,5483857
2020/06/30,11563.6,11638,11563.6,11621.24,5238990
2020/07/01,11622.64,11736.39,11622.64,11703.42,5812063
2020/07/02,11694.1,11805.21,11690.95,11805.14,6091006
2020/07/03,11857.9,11933.59,11857.9,11909.16,6484752
2020/07/06,11941.84,12116.7,11941.84,12116.7,7916423
2020/07/07,12176.79,12249.95,12028.57,12092.97,7651045
2020/07/08,12086.13,12190.27,12083.84,12170.19,6363746
2020/07/09,12222.9,12273.43,12181.34,12192.69,6645387
2020/07/10,12250.44,12253.58,12030.2,12073.68,7031694
2020/07/13,12109.61,12216.24,12109.61,12211.56,6140389
2020/07/14,12202.89,12228.31,12143.91,12209.01,6197831
2020/07/15,12233.99,12320.48,12162.52,12202.85,6756734
2020/07/16,12173.04,12220.93,12107.04,12157.74,5770300
2020/07/17,12195.72,12266.93,12144.62,12181.56,5938809
2020/07/20,12205.25,12221.33,12065.8,12174.54,5326683
2020/07/21,12242.32,12450.16,12242.32,12397.55,6781208
2020/07/22,12389.76,12486.95,12389.4,12473.27,6475848
2020/07/23,12423.02,12429.76,12347.86,12413.04,6566842
2020/07/24,12467.43,12502.84,12266.55,12304.04,7302839
2020/07/27,12618.69,12686.36,12586.91,12588.3,6497324
2020/07/28,12951.72,13031.7,12533.19,12586.73,7749667
2020/07/29,12530.74,12660.87,12488.01,12540.97,5900556
2020/07/30,12691.86,12769.47,12616.83,12722.92,5882978
2020/07/31,12653.46,12733.48,12635.71,12664.8,5953761
2020/08/03,12642.73,12673.02,12506.59,12513.03,5837095
2020/08/04,12577.88,12709.92,12577.88,12709.92,6164234
2020/08/05,12762.34,12816.39,12739.99,12802.3,7039886
2020/08/06,12894.24,12971.87,12851.2,12913.5,7232775
2020/08/07,12901.43,12912.63,12791.18,12828.87,6458649
2020/08/10,12786.8,12933.16,12786.8,12894,6577589
2020/08/11,12856.46,12906.01,12780.19,12780.19,6378786
2020/08/12,12713.63,12730.96,12625.54,12670.35,6351198
2020/08/13,12758.87,12812.8,12717.13,12763.13,6178740
2020/08/14,12709.97,12801.31,12679.19,12795.46,6385965
2020/08/17,12813.94,12956.11,12800.69,12956.11,7363417
2020/08/18,12974.96,12981.58,12840.25,12872.14,6843591
2020/08/19,12904.84,12950.11,12778.64,12778.64,7199535
2020/08/20,12764.75,12764.75,12144.76,12362.64,10808931
2020/08/21,12462.52,12638.65,12462.52,12607.84,6617437
2020/08/24,12629.78,12702.94,12567.95,12647.13,5964445
2020/08/25,12706.4,12814.56,12698.85,12758.25,6638302
2020/08/26,12768.96,12833.29,12734.69,12833.29,5896934
2020/08/27,12888.65,12960.68,12786.45,12797.31,7593252
2020/08/28,12759.3,12799.16,12674.57,12728.85,6774001
2020/08/31,12763.44,12831.38,12591.45,12591.45,7567454
2020/09/01,12617.39,12703.28,12565.83,12703.28,7167104
2020/09/02,12772.43,12802.61,12646.47,12699.5,6761533
2020/09/03,12774.97,12857.79,12732.32,12757.97,8851967
2020/09/04,12645.92,12655.67,12559.78,12637.95,8831958
2020/09/07,12645.93,12725.05,12575.36,12601.4,8517685
2020/09/08,12637.42,12702.55,12614.72,12663.56,7166397
2020/09/09,12592.18,12616.57,12480.5,12608.58,7663239
2020/09/10,12665.74,12708.64,12650.4,12691.75,7558292
2020/09/11,12697.46,12701.79,12616.68,12675.95,7457620
2020/09/14,12680.41,12793.07,12680.41,12787.82,5970714
2020/09/15,12787.42,12857.73,12773.23,12845.65,6115853
2020/09/16,12989.81,13021.68,12948.72,12976.76,6346241
2020/09/17,12920.15,12972.52,12851.52,12872.74,5839451
2020/09/18,12858.6,12927.81,12841.09,12875.62,6121502
2020/09/21,12874.61,12952.31,12795.09,12795.12,6119694
2020/09/22,12786.91,12786.91,12632.74,12645.51,6036770
2020/09/23,12656.3,12700.89,12548.07,12583.88,5513876
2020/09/24,12487.48,12487.48,12264.38,12264.38,7819019
2020/09/25,12312.94,12385.81,12149.81,12232.91,6649496
2020/09/28,12282.36,12462.76,12282.36,12462.76,5029633
2020/09/29,12488.1,12571.34,12429.72,12467.73,5160203
2020/09/30,12483.65,12568.68,12466.58,12515.61,4306132
2020/10/05,12567.88,12637.62,12519.12,12548.28,4720361
2020/10/06,12644.09,12706.39,12644.09,12704.23,5185702
2020/10/07,12667.51,12774.36,12619.81,12746.37,4853747
2020/10/08,12832.54,12887.19,12818.01,12887.19,5770489
2020/10/12,12959.15,12997.79,12898.89,12955.91,6482289
2020/10/13,12988.44,12994.66,12857.1,12947.13,5812233
2020/10/14,12927.09,12960,12895.79,12919.31,6116047
2020/10/15,12892.29,12909.11,12786.26,12827.82,6066363
2020/10/16,12814.16,12896.3,12750.37,12750.37,6189889
2020/10/19,12803.32,12911.41,12803.32,12908.34,5370531
2020/10/20,12889.99,12917.75,12862.37,12862.37,4737368
2020/10/21,12889.88,12942.12,12846.42,12877.25,5658937
2020/10/22,12854.97,12917.03,12827.4,12917.03,5778195
2020/10/23,12945.12,12963.26,12875.23,12898.82,5327338
2020/10/26,12923.55,12971.58,12894.18,12909.03,6677343
2020/10/27,12867.77,12884.32,12821.07,12875.01,6050727
2020/10/28,12853.76,12879.98,12761.33,12793.75,6285954
2020/10/29,12687.64,12699.82,12583.37,12662.91,6761490
2020/10/30,12651.35,12656.29,12546.34,12546.34,6541713
2020/11/02,12565.32,12594.34,12480.66,12591.31,5294905
2020/11/03,12641.28,12760.14,12641.28,12736.01,5322961
2020/11/04,12766.86,12885.28,12736.02,12867.9,6578096
2020/11/05,12878.01,12918.8,12840.4,12918.8,5603467
2020/11/06,12952.49,12999.16,12927.3,12973.53,5767873
2020/11/09,13053.98,13149.9,13048.67,13127.47,6798077
2020/11/10,13090.65,13142.22,13022.92,13081.72,7757716
2020/11/11,13067.04,13262.19,13067.04,13262.19,8185194
2020/11/12,13324.86,13324.86,13193.74,13221.78,6858089
2020/11/13,13221.8,13273.33,13170.12,13273.33,5864501
2020/11/16,13356.74,13551.83,13356.74,13551.83,6776528
2020/11/17,13723.77,13780.12,13593.01,13593.01,6633573
2020/11/18,13628.42,13773.29,13608.72,13773.29,6591867
2020/11/19,13775.26,13785.92,13700.04,13722.43,6243552
2020/11/20,13702.59,13726.22,13666.07,13716.44,5986755
2020/11/23,13793.55,13921.16,13793.55,13878.01,7028271
2020/11/24,13918.84,13951.17,13798.32,13807.13,7633875
2020/11/25,13860.95,13893.2,13731.81,13738.83,7757213
2020/11/26,13763.79,13856.76,13763.79,13845.66,6910524
2020/11/27,13833.21,13885.01,13811.81,13867.09,7292147
2020/11/30,13917.65,13969.39,13722.89,13722.89,10553313
2020/12/01,13810.55,13885.67,13749.71,13885.67,9170668
2020/12/02,13970.51,13995.7,13894.7,13989.14,8956941
2020/12/03,13988.49,14049.58,13940.07,13977.09,8380406
2020/12/04,14010.17,14149.56,14010.17,14132.44,9326108
2020/12/07,14230,14306.87,14142.02,14256.6,10622974
2020/12/08,14251.94,14367,14184.58,14360.4,8745552
2020/12/09,14336.69,14427.41,14336.69,14390.14,8859421
2020/12/10,14295.15,14319.38,14191.85,14249.49,8817637
2020/12/11,14298.59,14353.17,14081.42,14261.69,9039771
2020/12/14,14238.92,14270.34,14182.25,14211.05,7705137
2020/12/15,14206.33,14256.55,14053.35,14068.52,8827642
2020/12/16,14145.24,14339.5,14145.24,14304.46,7048147
2020/12/17,14326.16,14338.4,14213.49,14258.93,6227173
2020/12/18,14268.13,14329.12,14245.6,14249.96,7440315
2020/12/21,14273.79,14384.96,14166.89,14384.96,8527792
2020/12/22,14348.11,14411.93,14175.69,14177.46,10869811
2020/12/23,14180.7,14247.79,14134.87,14223.09,7727365
2020/12/24,14256.29,14324.42,14256.29,14280.28,7461043
2020/12/25,14306.98,14400.83,14296.97,14331.42,7354213
2020/12/28,14363.45,14483.07,14363.45,14483.07,8522466
2020/12/29,14500.91,14547.07,14435.03,14472.05,9485864
2020/12/30,14485.97,14695.44,14476.69,14687.7,8345169
2020/12/31,14704.53,14760.06,14646.33,14732.53,8098938
2021/01/04,14720.25,14937.13,14720.25,14902.03,9339297
2021/01/05,14913.64,15000.03,14861.99,15000.03,9179847
2021/01/06,15145.85,15197.68,14837,14983.13,11485851
2021/01/07,15059.52,15270.4,15049.86,15214,8827119
2021/01/08,15365.13,15463.95,15275.38,15463.95,9249546
2021/01/11,15425.58,15557.3,15395.73,15557.3,8217768
2021/01/12,15549.53,15642.03,15421.23,15500.7,9394475
2021/01/13,15550.16,15778.52,15550.16,15769.98,9111050
2021/01/14,15651.2,15760.15,15620.96,15707.19,9186986
2021/01/15,15987.16,16041.59,15615.11,15616.39,10457222
2021/01/18,15676.45,15676.45,15320.97,15612,8298960
2021/01/19,15716.64,15928.14,15716.64,15877.37,8347997
2021/01/20,15934.85,16004.32,15745.48,15806.18,10566225
2021/01/21,15775.73,16238.46,15775.73,16153.77,8832867
2021/01/22,15984.89,16138.04,15973.02,16019.03,8253605
2021/01/25,16006.21,16014.96,15772.63,15946.54,8013173
2021/01/26,15955.16,16023.87,15589.21,15658.85,7841595
2021/01/27,15711.76,15837.47,15642.12,15701.45,6917641
2021/01/28,15519.85,15557.02,15367.45,15415.88,8684236
2021/01/29,15544.36,15603.41,15138.31,15138.31,8619701
2021/02/01,15176.56,15429.98,15089.96,15410.09,7557427
2021/02/02,15546.69,15838.15,15546.69,15760.05,8036152
2021/02/03,15828.64,15896.4,15741.16,15771.32,7809582
2021/02/04,15697.75,15801.37,15606.74,15706.22,6713485
2021/02/05,15805.76,15938.09,15774.34,15802.4,6946810
2021/02/17,16197.45,16406.78,16197.45,16362.29,9219556
2021/02/18,16366.23,16517.73,16323.22,16424.51,9049755
2021/02/19,16376.91,16382.7,16211.25,16341.38,8835553
2021/02/22,16445.87,16579.17,16410.16,16410.16,9631555
2021/02/23,16320.88,16467.75,16211.75,16443.4,9751868
2021/02/24,16329.54,16456.94,16212.53,16212.53,10053872
2021/02/25,16376.8,16474.05,16322.27,16452.18,9928163
2021/02/26,16190.04,16190.04,15953.8,15953.8,11254308
2021/03/02,16127.87,16262.91,15946.88,15946.88,9174901
2021/03/03,15992.32,16211.73,15884.55,16211.73,8339162
2021/03/04,16091.75,16091.75,15840.99,15906.41,8968387
2021/03/05,15759.58,15934.43,15636.43,15855.23,7802008
2021/03/08,15943.37,16074.97,15816.5,15820.11,7904447
2021/03/09,15715.07,15864.26,15657.92,15853.09,8542385
2021/03/10,15921.45,15986.07,15857.32,15911.67,6953802
2021/03/11,15947.21,16216.22,15947.21,16179.56,8174238
2021/03/12,16241.55,16298.03,16166.35,16255.18,7700933
2021/03/15,16256.58,16281.91,16194.91,16249.33,7038780
2021/03/16,16253.93,16340.66,16244.99,16313.16,7954820
2021/03/17,16312.98,16349.21,16166.35,16215.82,7897003
2021/03/18,16264.61,16410.02,16264.61,16287.84,8959526
